#         t          x          y          z         vx         vy         vz
      9.489     41.663    -58.958    -25.040    -43.657    -87.607    -80.799
      9.490     41.620    -59.045    -25.120    -43.946    -87.154    -80.588
      9.491     41.576    -59.132    -25.201    -44.234    -86.702    -80.377
      9.492     41.531    -59.219    -25.281    -44.521    -86.250    -80.166
      9.493     41.487    -59.305    -25.361    -44.807    -85.798    -79.955
      9.494     41.442    -59.390    -25.441    -45.092    -85.346    -79.744
      9.495     41.396    -59.475    -25.521    -45.376    -84.895    -79.532
      9.496     41.351    -59.560    -25.600    -45.659    -84.444    -79.321
      9.497     41.305    -59.644    -25.679    -45.941    -83.994    -79.109
      9.498     41.259    -59.728    -25.758    -46.222    -83.544    -78.897
      9.499     41.213    -59.811    -25.837    -46.502    -83.094    -78.685
      9.500     41.166    -59.894    -25.916    -46.781    -82.645    -78.472
      9.501     41.119    -59.977    -25.994    -47.058    -82.195    -78.260
      9.502     41.072    -60.059    -26.072    -47.335    -81.747    -78.047
      9.503     41.024    -60.140    -26.150    -47.611    -81.298    -77.834
      9.504     40.977    -60.221    -26.228    -47.886    -80.850    -77.621
      9.505     40.929    -60.302    -26.305    -48.160    -80.402    -77.408
      9.506     40.880    -60.382    -26.383    -48.433    -79.955    -77.195
      9.507     40.832    -60.462    -26.460    -48.705    -79.507    -76.981
      9.508     40.783    -60.541    -26.537    -48.976    -79.060    -76.768
      9.509     40.734    -60.620    -26.613    -49.246    -78.614    -76.554
      9.510     40.684    -60.698    -26.690    -49.515    -78.168    -76.340
      9.511     40.635    -60.776    -26.766    -49.783    -77.722    -76.126
      9.512     40.585    -60.854    -26.842    -50.050    -77.276    -75.911
      9.513     40.535    -60.931    -26.918    -50.316    -76.831    -75.697
      9.514     40.484    -61.007    -26.993    -50.581    -76.386    -75.482
      9.515     40.433    -61.083    -27.069    -50.846    -75.941    -75.268
      9.516     40.382    -61.159    -27.144    -51.109    -75.496    -75.053
      9.517     40.331    -61.234    -27.219    -51.371    -75.052    -74.838
      9.518     40.280    -61.309    -27.294    -51.633    -74.608    -74.622
      9.519     40.228    -61.384    -27.368    -51.893    -74.165    -74.407
      9.520     40.176    -61.458    -27.442    -52.153    -73.722    -74.191
      9.521     40.124    -61.531    -27.517    -52.412    -73.279    -73.976
      9.522     40.071    -61.604    -27.590    -52.669    -72.836    -73.760
      9.523     40.018    -61.677    -27.664    -52.926    -72.394    -73.544
      9.524     39.965    -61.749    -27.737    -53.182    -71.951    -73.328
      9.525     39.912    -61.821    -27.811    -53.437    -71.510    -73.111
      9.526     39.858    -61.892    -27.884    -53.691    -71.068    -72.895
      9.527     39.805    -61.963    -27.957    -53.944    -70.627    -72.678
      9.528     39.751    -62.033    -28.029    -54.197    -70.186    -72.461
      9.529     39.696    -62.103    -28.101    -54.448    -69.745    -72.244
      9.530     39.642    -62.173    -28.174    -54.699    -69.305    -72.027
      9.531     39.587    -62.242    -28.245    -54.948    -68.865    -71.810
      9.532     39.532    -62.310    -28.317    -55.197    -68.425    -71.593
      9.533     39.476    -62.379    -28.389    -55.445    -67.985    -71.375
      9.534     39.421    -62.446    -28.460    -55.692    -67.546    -71.157
      9.535     39.365    -62.514    -28.531    -55.938    -67.107    -70.939
      9.536     39.309    -62.581    -28.602    -56.183    -66.668    -70.721
      9.537     39.253    -62.647    -28.672    -56.428    -66.229    -70.503
      9.538     39.196    -62.713    -28.743    -56.671    -65.791    -70.285
      9.539     39.139    -62.779    -28.813    -56.914    -65.353    -70.066
      9.540     39.082    -62.844    -28.883    -57.156    -64.915    -69.847
      9.541     39.025    -62.908    -28.953    -57.397    -64.478    -69.629
      9.542     38.967    -62.973    -29.022    -57.637    -64.041    -69.410
      9.543     38.910    -63.037    -29.092    -57.876    -63.604    -69.190
      9.544     38.852    -63.100    -29.161    -58.115    -63.167    -68.971
      9.545     38.794    -63.163    -29.229    -58.352    -62.730    -68.752
      9.546     38.735    -63.225    -29.298    -58.589    -62.294    -68.532
      9.547     38.676    -63.287    -29.367    -58.825    -61.858    -68.312
      9.548     38.617    -63.349    -29.435    -59.060    -61.422    -68.093
      9.549     38.558    -63.410    -29.503    -59.295    -60.987    -67.872
      9.550     38.499    -63.471    -29.570    -59.528    -60.552    -67.652
      9.551     38.439    -63.531    -29.638    -59.761    -60.117    -67.432
      9.552     38.379    -63.591    -29.705    -59.992    -59.682    -67.211
      9.553     38.319    -63.651    -29.772    -60.223    -59.247    -66.991
      9.554     38.259    -63.710    -29.839    -60.454    -58.813    -66.770
      9.555     38.198    -63.768    -29.906    -60.683    -58.379    -66.549
      9.556     38.137    -63.827    -29.972    -60.912    -57.945    -66.328
      9.557     38.076    -63.884    -30.039    -61.139    -57.512    -66.106
      9.558     38.015    -63.942    -30.105    -61.366    -57.078    -65.885
      9.559     37.954    -63.998    -30.170    -61.593    -56.645    -65.663
      9.560     37.892    -64.055    -30.236    -61.818    -56.212    -65.442
      9.561     37.830    -64.111    -30.301    -62.043    -55.780    -65.220
      9.562     37.768    -64.166    -30.366    -62.266    -55.347    -64.998
      9.563     37.706    -64.222    -30.431    -62.489    -54.915    -64.776
      9.564     37.643    -64.276    -30.496    -62.712    -54.483    -64.553
      9.565     37.580    -64.331    -30.560    -62.933    -54.051    -64.331
      9.566     37.517    -64.384    -30.625    -63.154    -53.620    -64.108
      9.567     37.454    -64.438    -30.689    -63.374    -53.188    -63.885
      9.568     37.390    -64.491    -30.752    -63.593    -52.757    -63.662
      9.569     37.327    -64.543    -30.816    -63.811    -52.326    -63.439
      9.570     37.263    -64.595    -30.879    -64.029    -51.895    -63.216
      9.571     37.199    -64.647    -30.942    -64.246    -51.465    -62.993
      9.572     37.134    -64.698    -31.005    -64.462    -51.035    -62.769
      9.573     37.070    -64.749    -31.068    -64.677    -50.604    -62.545
      9.574     37.005    -64.800    -31.130    -64.892    -50.175    -62.321
      9.575     36.940    -64.850    -31.193    -65.106    -49.745    -62.097
      9.576     36.875    -64.899    -31.255    -65.319    -49.315    -61.873
      9.577     36.809    -64.948    -31.316    -65.531    -48.886    -61.649
      9.578     36.744    -64.997    -31.378    -65.743    -48.457    -61.424
      9.579     36.678    -65.045    -31.439    -65.954    -48.028    -61.200
      9.580     36.612    -65.093    -31.500    -66.164    -47.600    -60.975
      9.581     36.545    -65.140    -31.561    -66.373    -47.171    -60.750
      9.582     36.479    -65.187    -31.622    -66.582    -46.743    -60.525
      9.583     36.412    -65.234    -31.682    -66.790    -46.315    -60.300
      9.584     36.345    -65.280    -31.742    -66.997    -45.887    -60.074
      9.585     36.278    -65.326    -31.802    -67.203    -45.459    -59.849
      9.586     36.211    -65.371    -31.862    -67.409    -45.032    -59.623
      9.587     36.143    -65.416    -31.922    -67.614    -44.604    -59.397
      9.588     36.076    -65.460    -31.981    -67.818    -44.177    -59.171
      9.589     36.008    -65.504    -32.040    -68.022    -43.750    -58.945
      9.590     35.940    -65.547    -32.099    -68.225    -43.323    -58.718
      9.591     35.871    -65.591    -32.157    -68.427    -42.897    -58.492
      9.592     35.803    -65.633    -32.216    -68.628    -42.470    -58.265
      9.593     35.734    -65.676    -32.274    -68.829    -42.044    -58.038
      9.594     35.665    -65.717    -32.332    -69.029    -41.618    -57.811
      9.595     35.596    -65.759    -32.389    -69.229    -41.192    -57.584
      9.596     35.527    -65.800    -32.447    -69.427    -40.766    -57.357
      9.597     35.457    -65.840    -32.504    -69.625    -40.341    -57.130
      9.598     35.387    -65.880    -32.561    -69.822    -39.915    -56.902
      9.599     35.318    -65.920    -32.618    -70.019    -39.490    -56.674
      9.600     35.247    -65.959    -32.675    -70.215    -39.065    -56.446
      9.601     35.177    -65.998    -32.731    -70.410    -38.640    -56.218
      9.602     35.107    -66.037    -32.787    -70.605    -38.215    -55.990
      9.603     35.036    -66.075    -32.843    -70.798    -37.791    -55.762
      9.604     34.965    -66.112    -32.898    -70.992    -37.366    -55.533
      9.605     34.894    -66.149    -32.954    -71.184    -36.942    -55.305
      9.606     34.823    -66.186    -33.009    -71.376    -36.518    -55.076
      9.607     34.751    -66.222    -33.064    -71.567    -36.094    -54.847
      9.608     34.679    -66.258    -33.119    -71.757    -35.670    -54.618
      9.609     34.608    -66.294    -33.173    -71.947    -35.247    -54.388
      9.610     34.536    -66.329    -33.228    -72.136    -34.823    -54.159
      9.611     34.463    -66.363    -33.282    -72.325    -34.400    -53.929
      9.612     34.391    -66.398    -33.335    -72.512    -33.977    -53.700
      9.613     34.318    -66.431    -33.389    -72.700    -33.554    -53.470
      9.614     34.246    -66.465    -33.442    -72.886    -33.131    -53.240
      9.615     34.173    -66.498    -33.495    -73.072    -32.708    -53.009
      9.616     34.099    -66.530    -33.548    -73.257    -32.286    -52.779
      9.617     34.026    -66.562    -33.601    -73.442    -31.863    -52.548
      9.618     33.953    -66.594    -33.653    -73.625    -31.441    -52.318
      9.619     33.879    -66.625    -33.706    -73.809    -31.019    -52.087
      9.620     33.805    -66.656    -33.758    -73.991    -30.597    -51.856
      9.621     33.731    -66.686    -33.809    -74.173    -30.175    -51.624
      9.622     33.657    -66.716    -33.861    -74.354    -29.753    -51.393
      9.623     33.582    -66.746    -33.912    -74.535    -29.331    -51.162
      9.624     33.507    -66.775    -33.963    -74.715    -28.910    -50.930
      9.625     33.433    -66.804    -34.014    -74.894    -28.488    -50.698
      9.626     33.358    -66.832    -34.065    -75.073    -28.067    -50.466
      9.627     33.283    -66.860    -34.115    -75.251    -27.646    -50.234
      9.628     33.207    -66.887    -34.165    -75.429    -27.225    -50.001
      9.629     33.132    -66.914    -34.215    -75.606    -26.804    -49.769
      9.630     33.056    -66.941    -34.265    -75.782    -26.383    -49.536
      9.631     32.980    -66.967    -34.314    -75.957    -25.963    -49.303
      9.632     32.904    -66.993    -34.363    -76.132    -25.542    -49.070
      9.633     32.828    -67.018    -34.412    -76.307    -25.122    -48.837
      9.634     32.751    -67.043    -34.461    -76.481    -24.702    -48.604
      9.635     32.675    -67.067    -34.509    -76.654    -24.281    -48.371
      9.636     32.598    -67.092    -34.558    -76.826    -23.861    -48.137
      9.637     32.521    -67.115    -34.606    -76.998    -23.441    -47.903
